date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:07:11	4851688/4851688	------	200	untouched ('')	image/png	etag:CNHcxqGA1+8CEAE=	https://images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1617072416705-EH5GYVBUZKCZ5DJSIX7F/members-2018-2019	C:/My%20Web%20Sites/mlm/images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1617072416705-EH5GYVBUZKCZ5DJSIX7F/members-2018-2019.png	(from https://www.membersleadingmembers.com/)
20:07:11	179768/179768	------	200	untouched ('')	image/png	etag:CJelvfGA1+8CEAE=	https://images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1617072603345-LKG4AVDIIXR5GA3ZBQXR/gloria.png	C:/My%20Web%20Sites/mlm/images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1617072603345-LKG4AVDIIXR5GA3ZBQXR/gloria.png	(from https://www.membersleadingmembers.com/)
20:07:11	1262/1262	------	200	untouched ('')	image/png	date:Wed,%2017%20Apr%202019%2022:27:58%20GMT	http://assets.squarespace.com/universal/images-v6/damask/error-dark.png	C:/My%20Web%20Sites/mlm/assets.squarespace.com/universal/images-v6/damask/error-dark.png	(from https://static1.squarespace.com/static/sitecss/5a330eb8b1ffb6e54c3f0cff/381/5a385205c830258ccbebde0c/5a385205c830258ccbebde94/170-05142015/1617069319901/site.css)
20:07:11	156/156	------	302	error ('Found')	text/html	etag:W/%2294ad2bda162443410f8deb67c11d0709%22	https://www.membersleadingmembers.com/s/Members-Leading-Members-Flier-11-05-19-Indiana-Members.pdf	C:/My%20Web%20Sites/mlm/www.membersleadingmembers.com/s/Members-Leading-Members-Flier-11-05-19-Indiana-Members.3f.delayed	(from https://www.membersleadingmembers.com/fliers)
20:07:11	1676/1676	------	200	untouched ('')	image/png	date:Wed,%2017%20Apr%202019%2022:28:04%20GMT	http://assets.squarespace.com/universal/images-v6/damask/error-dark@2x.png	C:/My%20Web%20Sites/mlm/assets.squarespace.com/universal/images-v6/damask/error-dark@2x.png	(from https://static1.squarespace.com/static/sitecss/5a330eb8b1ffb6e54c3f0cff/381/5a385205c830258ccbebde0c/5a385205c830258ccbebde94/170-05142015/1617069319901/site.css)
20:07:11	1219/1219	------	200	untouched ('')	image/png	etag:W/%22ce3bee3cfda356961d1df8f35f8879f8%22	http://assets.squarespace.com/universal/images-v6/damask/play-button.png	C:/My%20Web%20Sites/mlm/assets.squarespace.com/universal/images-v6/damask/play-button.png	(from https://static1.squarespace.com/static/sitecss/5a330eb8b1ffb6e54c3f0cff/381/5a385205c830258ccbebde0c/5a385205c830258ccbebde94/170-05142015/1617069319901/site.css)
20:07:11	2909/2909	------	200	untouched ('')	image/png	date:Wed,%2017%20Apr%202019%2022:28:07%20GMT	http://assets.squarespace.com/universal/images-v6/damask/play-button@2x.png	C:/My%20Web%20Sites/mlm/assets.squarespace.com/universal/images-v6/damask/play-button@2x.png	(from https://static1.squarespace.com/static/sitecss/5a330eb8b1ffb6e54c3f0cff/381/5a385205c830258ccbebde0c/5a385205c830258ccbebde94/170-05142015/1617069319901/site.css)
20:07:11	2968/2968	------	200	untouched ('')	image/png	date:Wed,%2017%20Apr%202019%2022:28:04%20GMT	http://assets.squarespace.com/universal/images-v6/damask/edit-aviary-light.png	C:/My%20Web%20Sites/mlm/assets.squarespace.com/universal/images-v6/damask/edit-aviary-light.png	(from https://static1.squarespace.com/static/sitecss/5a330eb8b1ffb6e54c3f0cff/381/5a385205c830258ccbebde0c/5a385205c830258ccbebde94/170-05142015/1617069319901/site.css)
20:07:11	156/156	------	302	error ('Found')	text/html	etag:W/%221e495829d5f1c281fce5829f2f9747d9%22	https://www.membersleadingmembers.com/s/Members-Leading-Members-Flier-11-05-19-final-chance.pdf	C:/My%20Web%20Sites/mlm/www.membersleadingmembers.com/s/Members-Leading-Members-Flier-11-05-19-final-chance.43.delayed	(from https://www.membersleadingmembers.com/fliers)
20:07:11	3097/3097	------	200	untouched ('')	image/png	etag:W/%22eac48be53b4be1bbe355a844e07c21e7%22	http://assets.squarespace.com/universal/images-v6/damask/edit-aviary-light@2x.png	C:/My%20Web%20Sites/mlm/assets.squarespace.com/universal/images-v6/damask/edit-aviary-light@2x.png	(from https://static1.squarespace.com/static/sitecss/5a330eb8b1ffb6e54c3f0cff/381/5a385205c830258ccbebde0c/5a385205c830258ccbebde94/170-05142015/1617069319901/site.css)
20:07:11	3051/3051	------	200	untouched ('')	image/png	date:Wed,%2017%20Apr%202019%2022:27:56%20GMT	http://assets.squarespace.com/universal/images-v6/damask/edit-info-light.png	C:/My%20Web%20Sites/mlm/assets.squarespace.com/universal/images-v6/damask/edit-info-light.png	(from https://static1.squarespace.com/static/sitecss/5a330eb8b1ffb6e54c3f0cff/381/5a385205c830258ccbebde0c/5a385205c830258ccbebde94/170-05142015/1617069319901/site.css)
20:07:11	3420/3420	------	200	untouched ('')	image/png	date:Wed,%2017%20Apr%202019%2022:28:11%20GMT	http://assets.squarespace.com/universal/images-v6/damask/edit-info-light@2x.png	C:/My%20Web%20Sites/mlm/assets.squarespace.com/universal/images-v6/damask/edit-info-light@2x.png	(from https://static1.squarespace.com/static/sitecss/5a330eb8b1ffb6e54c3f0cff/381/5a385205c830258ccbebde0c/5a385205c830258ccbebde94/170-05142015/1617069319901/site.css)
20:07:11	1042/1042	------	200	untouched ('')	image/png	date:Wed,%2017%20Apr%202019%2022:28:09%20GMT	http://assets.squarespace.com/universal/images-v6/damask/trash-9-light.png	C:/My%20Web%20Sites/mlm/assets.squarespace.com/universal/images-v6/damask/trash-9-light.png	(from https://static1.squarespace.com/static/sitecss/5a330eb8b1ffb6e54c3f0cff/381/5a385205c830258ccbebde0c/5a385205c830258ccbebde94/170-05142015/1617069319901/site.css)
20:07:11	156/156	------	302	error ('Found')	text/html	etag:W/%221683754b2102e7538e7124dc6c1e680a%22	https://www.membersleadingmembers.com/s/Members-Leading-Members-Flier-10-30-19_73-last_flier.pdf	C:/My%20Web%20Sites/mlm/www.membersleadingmembers.com/s/Members-Leading-Members-Flier-10-30-19_73-last_flier.46.delayed	(from https://www.membersleadingmembers.com/fliers)
20:07:11	990/990	------	200	untouched ('')	image/png	date:Wed,%2017%20Apr%202019%2022:28:10%20GMT	http://assets.squarespace.com/universal/images-v6/damask/trash-9-light@2x.png	C:/My%20Web%20Sites/mlm/assets.squarespace.com/universal/images-v6/damask/trash-9-light@2x.png	(from https://static1.squarespace.com/static/sitecss/5a330eb8b1ffb6e54c3f0cff/381/5a385205c830258ccbebde0c/5a385205c830258ccbebde94/170-05142015/1617069319901/site.css)
20:07:11	1057/1057	------	200	untouched ('')	image/png	etag:W/%227ead219214965402d066c04ff5729ce1%22	http://assets.squarespace.com/universal/images-v6/damask/trash-9-red.png	C:/My%20Web%20Sites/mlm/assets.squarespace.com/universal/images-v6/damask/trash-9-red.png	(from https://static1.squarespace.com/static/sitecss/5a330eb8b1ffb6e54c3f0cff/381/5a385205c830258ccbebde0c/5a385205c830258ccbebde94/170-05142015/1617069319901/site.css)
20:07:11	1048/1048	------	200	untouched ('')	image/png	date:Wed,%2017%20Apr%202019%2022:28:07%20GMT	http://assets.squarespace.com/universal/images-v6/damask/trash-9-red@2x.png	C:/My%20Web%20Sites/mlm/assets.squarespace.com/universal/images-v6/damask/trash-9-red@2x.png	(from https://static1.squarespace.com/static/sitecss/5a330eb8b1ffb6e54c3f0cff/381/5a385205c830258ccbebde0c/5a385205c830258ccbebde94/170-05142015/1617069319901/site.css)
20:07:11	3072/3072	------	200	untouched ('')	image/png	date:Wed,%2017%20Apr%202019%2022:28:09%20GMT	http://assets.squarespace.com/universal/images-v6/damask/getty-16-light.png	C:/My%20Web%20Sites/mlm/assets.squarespace.com/universal/images-v6/damask/getty-16-light.png	(from https://static1.squarespace.com/static/sitecss/5a330eb8b1ffb6e54c3f0cff/381/5a385205c830258ccbebde0c/5a385205c830258ccbebde94/170-05142015/1617069319901/site.css)
20:07:11	156/156	------	302	error ('Found')	text/html	etag:W/%2250fa953092423015de88a7f7c8ad1548%22	https://www.membersleadingmembers.com/s/Members-Leading-Members-Flier-10-23-19_0-dollar-per-day.pdf	C:/My%20Web%20Sites/mlm/www.membersleadingmembers.com/s/Members-Leading-Members-Flier-10-23-19_0-dollar-per-day.4a.delayed	(from https://www.membersleadingmembers.com/fliers)
20:07:11	3374/3374	------	200	untouched ('')	image/png	date:Wed,%2017%20Apr%202019%2022:28:04%20GMT	http://assets.squarespace.com/universal/images-v6/damask/getty-32-light.png	C:/My%20Web%20Sites/mlm/assets.squarespace.com/universal/images-v6/damask/getty-32-light.png	(from https://static1.squarespace.com/static/sitecss/5a330eb8b1ffb6e54c3f0cff/381/5a385205c830258ccbebde0c/5a385205c830258ccbebde94/170-05142015/1617069319901/site.css)
20:07:11	3010/3010	------	200	untouched ('')	image/png	date:Wed,%2017%20Apr%202019%2022:28:06%20GMT	http://assets.squarespace.com/universal/images-v6/damask/shopping-cart-16-light.png	C:/My%20Web%20Sites/mlm/assets.squarespace.com/universal/images-v6/damask/shopping-cart-16-light.png	(from https://static1.squarespace.com/static/sitecss/5a330eb8b1ffb6e54c3f0cff/381/5a385205c830258ccbebde0c/5a385205c830258ccbebde94/170-05142015/1617069319901/site.css)
20:07:11	3216/3216	------	200	untouched ('')	image/png	date:Wed,%2017%20Apr%202019%2022:28:00%20GMT	http://assets.squarespace.com/universal/images-v6/damask/shopping-cart-32-light.png	C:/My%20Web%20Sites/mlm/assets.squarespace.com/universal/images-v6/damask/shopping-cart-32-light.png	(from https://static1.squarespace.com/static/sitecss/5a330eb8b1ffb6e54c3f0cff/381/5a385205c830258ccbebde0c/5a385205c830258ccbebde94/170-05142015/1617069319901/site.css)
20:07:11	561/561	------	200	untouched ('')	image/png	etag:%226c71aa26eaf5c7a5a14d8239e2b3e6e1%22	https://static1.squarespace.com/universal/images-v6/icons/block-indicator-dark.png	C:/My%20Web%20Sites/mlm/static1.squarespace.com/universal/images-v6/icons/block-indicator-dark.png	(from https://static1.squarespace.com/static/sitecss/5a330eb8b1ffb6e54c3f0cff/381/5a385205c830258ccbebde0c/5a385205c830258ccbebde94/170-05142015/1617069319901/site.css)
20:07:11	156/156	------	302	error ('Found')	text/html	etag:W/%225580420995e1df6bddb352baf47f7896%22	https://www.membersleadingmembers.com/s/Members-Leading-Members-Flier-10-23-19-oscar-varnadoe-endorsement.pdf	C:/My%20Web%20Sites/mlm/www.membersleadingmembers.com/s/Members-Leading-Members-Flier-10-23-19-oscar-varnadoe-endorsement.4d.delayed	(from https://www.membersleadingmembers.com/fliers)
20:07:11	1672/1672	------	200	untouched ('')	image/png	etag:%22dea2b235f4b37c5774a8cb47f3424529%22	https://static1.squarespace.com/universal/images-v6/icons/block-indicator-dark@2x.png	C:/My%20Web%20Sites/mlm/static1.squarespace.com/universal/images-v6/icons/block-indicator-dark@2x.png	(from https://static1.squarespace.com/static/sitecss/5a330eb8b1ffb6e54c3f0cff/381/5a385205c830258ccbebde0c/5a385205c830258ccbebde94/170-05142015/1617069319901/site.css)
20:07:11	2320/2320	------	200	untouched ('')	image/png	etag:%22a1463ff63d2b0a139f48be2db0641717%22	https://static1.squarespace.com/universal/images-v6/icons/opentable-icons.png	C:/My%20Web%20Sites/mlm/static1.squarespace.com/universal/images-v6/icons/opentable-icons.png	(from https://static1.squarespace.com/static/sitecss/5a330eb8b1ffb6e54c3f0cff/381/5a385205c830258ccbebde0c/5a385205c830258ccbebde94/170-05142015/1617069319901/site.css)
20:07:11	361/361	------	200	untouched ('')	image/png	etag:%22e6aa6f7aada61660fea95ee320a8064a%22	https://static1.squarespace.com/universal/images-v6/icons/icon-searchqueries-20-dark.png	C:/My%20Web%20Sites/mlm/static1.squarespace.com/universal/images-v6/icons/icon-searchqueries-20-dark.png	(from https://static1.squarespace.com/static/sitecss/5a330eb8b1ffb6e54c3f0cff/381/5a385205c830258ccbebde0c/5a385205c830258ccbebde94/170-05142015/1617069319901/site.css)
20:07:11	3034/3034	------	200	untouched ('')	image/png	etag:%22a719c027f9edaea23e767d669b3e098f%22	https://static1.squarespace.com/universal/images-v6/icons/icon-searchqueries-20-light.png	C:/My%20Web%20Sites/mlm/static1.squarespace.com/universal/images-v6/icons/icon-searchqueries-20-light.png	(from https://static1.squarespace.com/static/sitecss/5a330eb8b1ffb6e54c3f0cff/381/5a385205c830258ccbebde0c/5a385205c830258ccbebde94/170-05142015/1617069319901/site.css)
20:07:11	156/156	------	302	error ('Found')	text/html	etag:W/%22531db37793b96f0e3e6516b421ac9227%22	https://www.membersleadingmembers.com/s/Members-Leading-Members-Flier-10-23-19-willie-english.pdf	C:/My%20Web%20Sites/mlm/www.membersleadingmembers.com/s/Members-Leading-Members-Flier-10-23-19-willie-english.50.delayed	(from https://www.membersleadingmembers.com/fliers)
20:07:11	365/365	------	200	untouched ('')	image/png	date:Wed,%2017%20Apr%202019%2022:28:00%20GMT	http://assets.squarespace.com/universal/images-v6/icons/icon-video-24-light-solid.png	C:/My%20Web%20Sites/mlm/assets.squarespace.com/universal/images-v6/icons/icon-video-24-light-solid.png	(from https://static1.squarespace.com/static/sitecss/5a330eb8b1ffb6e54c3f0cff/381/5a385205c830258ccbebde0c/5a385205c830258ccbebde94/170-05142015/1617069319901/site.css)
20:07:11	1314/1314	------	200	untouched ('')	image/png	etag:%22a97813aa1c8a5764999edfb5a5295281%22	https://static1.squarespace.com/universal/images-v6/damask/image-inside-64-dark.png	C:/My%20Web%20Sites/mlm/static1.squarespace.com/universal/images-v6/damask/image-inside-64-dark.png	(from https://static1.squarespace.com/static/sitecss/5a330eb8b1ffb6e54c3f0cff/381/5a385205c830258ccbebde0c/5a385205c830258ccbebde94/170-05142015/1617069319901/site.css)
20:07:11	2831/2831	------	200	untouched ('')	image/png	etag:%225605efa1576bc2746410ce0ae77f5949%22	https://static1.squarespace.com/universal/images-v6/damask/image-inside-128-dark.png	C:/My%20Web%20Sites/mlm/static1.squarespace.com/universal/images-v6/damask/image-inside-128-dark.png	(from https://static1.squarespace.com/static/sitecss/5a330eb8b1ffb6e54c3f0cff/381/5a385205c830258ccbebde0c/5a385205c830258ccbebde94/170-05142015/1617069319901/site.css)
20:07:11	176/176	------	200	untouched ('')	image/png	date:Wed,%2017%20Apr%202019%2022:27:58%20GMT	http://assets.squarespace.com/universal/images-v6/standard/icon_close_7_light.png	C:/My%20Web%20Sites/mlm/assets.squarespace.com/universal/images-v6/standard/icon_close_7_light.png	(from https://static1.squarespace.com/static/sitecss/5a330eb8b1ffb6e54c3f0cff/381/5a385205c830258ccbebde0c/5a385205c830258ccbebde94/170-05142015/1617069319901/site.css)
20:07:11	156/156	------	302	error ('Found')	text/html	etag:W/%22671ba1725596170cac211fab2c7d57d3%22	https://www.membersleadingmembers.com/s/Members-Leading-Members-Flier-10-23-19_73-failing-slate.pdf	C:/My%20Web%20Sites/mlm/www.membersleadingmembers.com/s/Members-Leading-Members-Flier-10-23-19_73-failing-slate.54.delayed	(from https://www.membersleadingmembers.com/fliers)
20:07:11	3058/3058	------	200	untouched ('')	image/png	date:Wed,%2017%20Apr%202019%2022:27:59%20GMT	http://assets.squarespace.com/universal/images-v6/icons/icon-settings-16-light.png	C:/My%20Web%20Sites/mlm/assets.squarespace.com/universal/images-v6/icons/icon-settings-16-light.png	(from https://static1.squarespace.com/static/sitecss/5a330eb8b1ffb6e54c3f0cff/381/5a385205c830258ccbebde0c/5a385205c830258ccbebde94/170-05142015/1617069319901/site.css)
20:07:11	667293/667293	------	200	untouched ('')	text/javascript	etag:W/%22197c2f06df7fb97601621eefb0407057%22	http://assets.squarespace.com/universal/scripts-compressed/common-vendors-2fefe99ebb1b2f009ef10-min.en-US.js	C:/My%20Web%20Sites/mlm/assets.squarespace.com/universal/scripts-compressed/common-vendors-2fefe99ebb1b2f009ef10-min.en-US.js	(from https://www.membersleadingmembers.com/fliers)
20:07:11	915430/915430	------	200	untouched ('')	text/javascript	etag:W/%223003377897affe0e412da608a66a1b06%22	http://assets.squarespace.com/universal/scripts-compressed/common-269c9297875f1ad3027b3-min.en-US.js	C:/My%20Web%20Sites/mlm/assets.squarespace.com/universal/scripts-compressed/common-269c9297875f1ad3027b3-min.en-US.js	(from https://www.membersleadingmembers.com/fliers)
20:07:11	2384283/2384283	------	200	untouched ('')	application/pdf	etag:W/%22a442b52d0a5d1e1a50a609e7df67e41d%22	https://static1.squarespace.com/static/5a330eb8b1ffb6e54c3f0cff/t/6062a1802bc88d6b8d211feb/1617076610701/Members+Leading+Members+Flier+2021-03-15-collage%2C2021-elections.pdf	C:/My%20Web%20Sites/mlm/static1.squarespace.com/static/5a330eb8b1ffb6e54c3f0cff/t/6062a1802bc88d6b8d211feb/1617076610701/Members+Leading+Members+Flier+2021-03-15-collage,2021-elections.pdf	(from https://www.membersleadingmembers.com/fliers)
20:07:11	156/156	------	302	error ('Found')	text/html	etag:W/%2219c9bcdf04bb417dfdec3a34580723e4%22	https://www.membersleadingmembers.com/s/Members-Leading-Members-Flier-10-16-19.pdf	C:/My%20Web%20Sites/mlm/www.membersleadingmembers.com/s/Members-Leading-Members-Flier-10-16-19.57.delayed	(from https://www.membersleadingmembers.com/fliers)
20:07:11	794306/794306	------	200	untouched ('')	image/jpeg	etag:CM3B69WP1+8CEAE=	https://images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1617076564094-PXU1MH27SR1NNKOXPHBW/Members+Leading+Members+Flier+2021-03-15-collage%2C2021-elections-00.jpg	C:/My%20Web%20Sites/mlm/images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1617076564094-PXU1MH27SR1NNKOXPHBW/Members+Leading+Members+Flier+2021-03-15-collage,2021-elections-00.jpg	(from https://www.membersleadingmembers.com/fliers)
20:07:11	742390/742390	------	200	untouched ('')	image/jpeg	etag:CKCYwteP1+8CEAE=	https://images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1617076565938-TLB2AY8FMUE9UUDYIS49/Members+Leading+Members+Flier+2021-03-15-collage%2C2021-elections-01.jpg	C:/My%20Web%20Sites/mlm/images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1617076565938-TLB2AY8FMUE9UUDYIS49/Members+Leading+Members+Flier+2021-03-15-collage,2021-elections-01.jpg	(from https://www.membersleadingmembers.com/fliers)
20:07:11	665115/665115	------	200	untouched ('')	image/jpeg	etag:COWh09eP1+8CEAE=	https://images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1617076568350-MXFWTAQLKRECKL8U67L5/Members+Leading+Members+Flier+2021-03-15-collage%2C2021-elections-02.jpg	C:/My%20Web%20Sites/mlm/images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1617076568350-MXFWTAQLKRECKL8U67L5/Members+Leading+Members+Flier+2021-03-15-collage,2021-elections-02.jpg	(from https://www.membersleadingmembers.com/fliers)
20:07:11	1373571/1373571	------	200	untouched ('')	application/pdf	etag:W/%226eec68a1e285578c644d5f0ad4039f8a%22	https://static1.squarespace.com/static/5a330eb8b1ffb6e54c3f0cff/t/5dc3b6272b398f0b01287a3d/1573107240848/Members+Leading+Members+Flier+11-05-19-Indiana-Members.pdf	C:/My%20Web%20Sites/mlm/static1.squarespace.com/static/5a330eb8b1ffb6e54c3f0cff/t/5dc3b6272b398f0b01287a3d/1573107240848/Members+Leading+Members+Flier+11-05-19-Indiana-Members.pdf	(from https://www.membersleadingmembers.com/fliers)
20:07:11	156/156	------	302	error ('Found')	text/html	etag:W/%22c47eecf662344d7c0f0f7b4c6688a478%22	https://www.membersleadingmembers.com/s/Members-Leading-Members-Flier-10-09-19.pdf	C:/My%20Web%20Sites/mlm/www.membersleadingmembers.com/s/Members-Leading-Members-Flier-10-09-19.5a.delayed	(from https://www.membersleadingmembers.com/fliers)
20:07:11	671524/671524	------	200	untouched ('')	image/png	etag:CNGuydmSje0CEAE=	https://images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1573107192200-GBGZCW3MF7L25XT9FEH1/Members+Leading+Members+Flier+11-05-19-Indiana-Members-1.png	C:/My%20Web%20Sites/mlm/images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1573107192200-GBGZCW3MF7L25XT9FEH1/Members+Leading+Members+Flier+11-05-19-Indiana-Members-1.png	(from https://www.membersleadingmembers.com/fliers)
20:07:11	937421/937421	------	200	untouched ('')	image/png	etag:CIP9+OGSje0CEAE=	https://images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1573107194760-8NT0Y57J97IZC3V2GPF1/Members+Leading+Members+Flier+11-05-19-Indiana-Members-2.png	C:/My%20Web%20Sites/mlm/images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1573107194760-8NT0Y57J97IZC3V2GPF1/Members+Leading+Members+Flier+11-05-19-Indiana-Members-2.png	(from https://www.membersleadingmembers.com/fliers)
20:07:11	311531/311531	------	200	untouched ('')	application/pdf	etag:W/%224f65c1b40f6b91d0bbe6e36d4b3920c7%22	https://static1.squarespace.com/static/5a330eb8b1ffb6e54c3f0cff/t/5dc3b5db6ac7c73b91bc91e1/1573107163573/Members+Leading+Members+Flier+11-05-19-final-chance.pdf	C:/My%20Web%20Sites/mlm/static1.squarespace.com/static/5a330eb8b1ffb6e54c3f0cff/t/5dc3b5db6ac7c73b91bc91e1/1573107163573/Members+Leading+Members+Flier+11-05-19-final-chance.pdf	(from https://www.membersleadingmembers.com/fliers)
20:07:11	337242/337242	------	200	untouched ('')	image/png	etag:CKzRl+KSje0CEAE=	https://images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1573107150280-LEUVDQ1Z826ECRUZF7IK/Members+Leading+Members+Flier+11-05-19-final-chance-1.png	C:/My%20Web%20Sites/mlm/images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1573107150280-LEUVDQ1Z826ECRUZF7IK/Members+Leading+Members+Flier+11-05-19-final-chance-1.png	(from https://www.membersleadingmembers.com/fliers)
20:07:11	489524/489524	------	200	untouched ('')	application/pdf	etag:W/%2248fc7542d305a77aa924c90c0284b3db%22	https://static1.squarespace.com/static/5a330eb8b1ffb6e54c3f0cff/t/5dbbba639bac7a09c94655d9/1572584036329/Members+Leading+Members+Flier+10-30-19_73-last_flier.pdf	C:/My%20Web%20Sites/mlm/static1.squarespace.com/static/5a330eb8b1ffb6e54c3f0cff/t/5dbbba639bac7a09c94655d9/1572584036329/Members+Leading+Members+Flier+10-30-19_73-last_flier.pdf	(from https://www.membersleadingmembers.com/fliers)
20:07:11	468160/468160	------	200	untouched ('')	image/png	etag:CJ7v1eWrguwCEAE=	https://images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1572583989574-6H0EWNN6XOTBOSOH3DBR/Members+Leading+Members+Flier+10-30-19_73-last_flier-1.png	C:/My%20Web%20Sites/mlm/images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1572583989574-6H0EWNN6XOTBOSOH3DBR/Members+Leading+Members+Flier+10-30-19_73-last_flier-1.png	(from https://www.membersleadingmembers.com/fliers)
20:07:11	305615/305615	------	200	untouched ('')	image/png	etag:CO+WoqqTje0CEAE=	https://images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1572583993340-PKE4W0S1WN12X7I39S28/Members+Leading+Members+Flier+10-30-19_73-last_flier-2.png	C:/My%20Web%20Sites/mlm/images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1572583993340-PKE4W0S1WN12X7I39S28/Members+Leading+Members+Flier+10-30-19_73-last_flier-2.png	(from https://www.membersleadingmembers.com/fliers)
20:07:11	482505/482505	------	200	untouched ('')	application/pdf	etag:W/%221e2497001cdcb68250e83562dd8d4917%22	https://static1.squarespace.com/static/5a330eb8b1ffb6e54c3f0cff/t/5db0defac56ee01af7718f7c/1571872506756/Members+Leading+Members+Flier+10-23-19_0-dollar-per-day.pdf	C:/My%20Web%20Sites/mlm/static1.squarespace.com/static/5a330eb8b1ffb6e54c3f0cff/t/5db0defac56ee01af7718f7c/1571872506756/Members+Leading+Members+Flier+10-23-19_0-dollar-per-day.pdf	(from https://www.membersleadingmembers.com/fliers)
20:07:11	156/156	------	302	error ('Found')	text/html	etag:W/%22cc2b9bf496b91f26d73c3ed60044c48f%22	https://www.membersleadingmembers.com/s/Members-Leading-Members-Flier-10-25-19.pdf	C:/My%20Web%20Sites/mlm/www.membersleadingmembers.com/s/Members-Leading-Members-Flier-10-25-19.60.delayed	(from https://www.membersleadingmembers.com/fliers)
20:07:11	400508/400508	------	200	untouched ('')	image/png	etag:CJzum76Sje0CEAE=	https://images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1571872460268-QBS2F5Z4Q78BK593L2NC/Members+Leading+Members+Flier+10-23-19_0-dollar-per-day.png	C:/My%20Web%20Sites/mlm/images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1571872460268-QBS2F5Z4Q78BK593L2NC/Members+Leading+Members+Flier+10-23-19_0-dollar-per-day.png	(from https://www.membersleadingmembers.com/fliers)
20:07:11	329093/329093	------	200	untouched ('')	application/pdf	etag:W/%2277dae644df26bd2647c4b680d838689f%22	https://static1.squarespace.com/static/5a330eb8b1ffb6e54c3f0cff/t/5dae6414e4b5f32f9178670a/1571709972894/Members+Leading+Members+Flier+10-23-19-oscar-varnadoe-endorsement.pdf	C:/My%20Web%20Sites/mlm/static1.squarespace.com/static/5a330eb8b1ffb6e54c3f0cff/t/5dae6414e4b5f32f9178670a/1571709972894/Members+Leading+Members+Flier+10-23-19-oscar-varnadoe-endorsement.pdf	(from https://www.membersleadingmembers.com/fliers)
20:07:11	292911/292911	------	200	untouched ('')	image/png	etag:CIO/meySje0CEAE=	https://images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1571709851756-EHL4WL814HXUY6UOBQ64/Members+Leading+Members+Flier+10-23-19-oscar-varnadoe-endorsement.png	C:/My%20Web%20Sites/mlm/images.squarespace-cdn.com/content/v1/5a330eb8b1ffb6e54c3f0cff/1571709851756-EHL4WL814HXUY6UOBQ64/Members+Leading+Members+Flier+10-23-19-oscar-varnadoe-endorsement.png	(from https://www.membersleadingmembers.com/fliers)
20:07:11	400286/400286	------	200	untouched ('')	application/pdf	etag:W/%225a5851a5d6e70c3ae27711c28da971bf%22	https://static1.squarespace.com/static/5a330eb8b1ffb6e54c3f0cff/t/5dae66dbf822266fc0eb10dd/1571710684105/Members+Leading+Members+Flier+10-23-19-willie-english.pdf	C:/My%20Web%20Sites/mlm/static1.squarespace.com/static/5a330eb8b1ffb6e54c3f0cff/t/5dae66dbf822266fc0eb10dd/1571710684105/Members+Leading+Members+Flier+10-23-19-willie-english.pdf	(from https://www.membersleadingmembers.com/fliers)
20:07:11	156/156	------	302	error ('Found')	text/html	etag:W/%2241e143b610ceecfbb68c1da51b2b18a4%22	https://www.membersleadingmembers.com/s/Members-Leading-Members-Flier-09-01-2019.pdf	C:/My%20Web%20Sites/mlm/www.membersleadingmembers.com/s/Members-Leading-Members-Flier-09-01-2019.63.delayed	(from https://www.membersleadingmembers.com/fliers)
